date,month,temper,rainfall,water_temper,in_bod,in_cod,in_ss,in_tn,in_tp,in_bac,flux
20190920,9,21,0,24.8,246,114.3,277.5,47.599,5.749,340000,12045
20190921,9,20,57,23.9,229.3,106.5,254,56.544,7.334,360000,18964
20190922,9,19,96.4,23.2,185.1,84,178,24.131,2.534,280000,36017
20190923,9,20,0,22.6,163.7,74.2,142,34.302,3.269,240000,25217
20190924,9,21,0,22.3,158.1,71.8,114,38.431,3.537,260000,19671
20190925,9,20,0,22.7,204.9,92.9,134,35.77,3.514,250000,16735
20190926,9,20,0,23.1,228.6,95.4,186,33.807,3.928,270000,14472
20190927,9,24,0,24.2,282,117.4,202,49.714,5.764,280000,10499
20190928,9,23,0,25,176.6,71.8,152,26.708,3.599,270000,13184
20190929,9,24,0,25,226.3,94.2,250,46.088,5.131,300000,13818
20190930,9,24,0,24.8,200.6,79.6,216,40.779,5.166,290000,11813
20190901,9,23.4,0.5,26,211.3,140.9,230,58.174,5.647,123000,11705
20190902,9,21.3,10.2,26,220.2,146.8,310,53.659,5.744,123000,11390
20190903,9,22.1,28.2,23.9,205.2,136.8,240,54.528,5.569,101000,18103
20190904,9,23.9,0.2,24.1,221.8,147.9,290,54.326,5.993,101000,13487
20190905,9,25.9,8.3,22.2,168.6,112.4,300,57.375,6.069,109000,15122
20190906,9,26.6,0,21.6,189,126,250,52.452,5.452,125000,13724
20190907,9,27.7,2.8,24,203.7,135.8,250,57.066,5.92,141000,13299
20190908,9,27.2,0,23.5,183.7,122.5,290,57.289,5.767,120000,13926
20190909,9,26.7,0,24.7,176.1,117.4,240,59.53,5.704,139000,15582
20190910,9,26.8,0,25,198,132,240,43.118,5.97,117000,16165
20190911,9,23.7,0,25.1,187.7,125.1,300,55.37,5.688,113000,16256
20190912,9,22.8,0.1,25.8,212.7,141.8,290,55.955,5.305,116000,13784
20190913,9,22.5,0,27.5,208.8,139.2,230,58.804,5.861,111000,10360
20190914,9,24.4,0,25.8,187.9,125.3,290,54.561,6.112,143000,11845
20190915,9,23.6,0.9,25.9,219.6,146.4,300,53.614,5.822,110000,13458
20190916,9,22.2,0,26.5,240,160,250,55.704,5.637,126000,12598
20190917,9,22.4,0,26.3,220,146.7,240,58.547,5.839,121000,13032
20190918,9,22.8,0,27,200.5,133.7,200,56.481,5.494,124000,12769
20190919,9,21.4,0,27.4,225.6,150.4,260,45.342,5.754,146000,13840
20190920,9,21.4,0,27.2,200.1,133.4,200,58.129,5.887,108000,11382
20190921,9,20.4,57.8,24.8,215.5,143.7,280,55.711,5.688,127000,14668
20190922,9,19,162.9,23.4,201.1,134.1,210,59.796,6.061,149000,22593
20190923,9,18.6,0.4,23.7,216.6,144.4,320,57.455,5.381,150000,19926
20190924,9,18.7,0,24.6,216.4,144.3,250,31.645,4.22,121000,14291
20190925,9,19.6,0,24.6,201,134.4,225,37.147,5.166,129000,15071
20190926,9,21.8,0,24.9,205.5,137,230,59.467,5.713,148000,13681
20190927,9,22.2,0,25,220.8,147.2,290,56.823,5.744,118000,12943
20190928,9,22.6,1.3,25.4,190.9,127.3,290,53.452,5.346,142000,12401
20190929,9,24.8,0,25.8,227.5,151.7,270,58.357,6.02,104000,13824
20190930,9,23.9,0,27.9,212.8,141.9,300,58.447,5.805,127000,13199
20190901,9,23.7,2.3,24.3,61.3,58.8,128.8,29.155,2.987,180000,76930
20190902,9,22.8,40.4,24.6,62,56.2,125.3,30.446,2.997,150000,94920
20190903,9,22.9,5.8,23.7,63.4,59.2,135.3,27.716,2.676,160000,80120
20190904,9,22.7,1.3,23.7,69.1,63.2,123.3,27.693,4.282,180000,95130
20190905,9,28.9,0,24.5,60,58.2,122,27.303,3.383,170000,96950
20190906,9,26.9,0,24.2,64.2,61.4,120,26.069,3.119,190000,90300
20190907,9,12.7,12.7,23.7,75.1,72,149,30.995,3.371,190000,92760
20190908,9,25.3,1.3,24.2,71.9,70.8,142.5,29.186,3.169,200000,84210
20190909,9,25.4,0,25.8,75.9,72,143.3,30.543,3.501,190000,88580
20190910,9,23.5,0,25.2,62.6,60.6,150,34.178,3.52,180000,84380
20190911,9,23.3,13.4,25,62.2,61.2,155.3,32.709,3.247,190000,102860
20190912,9,23.4,3.9,23.4,56.9,56.4,143.8,33.589,4.583,200000,93420
20190913,9,23.7,0,23.7,80.2,76.4,157.5,34.176,4.801,200000,84580
20190914,9,23.9,0,23.9,82.9,79,160,33.142,4.801,210000,87768
20190915,9,23.7,0,23.7,75.5,73.4,158.8,32.974,4.96,200000,83500
20190916,9,24.5,0,24.5,81.3,77.8,157.3,33.561,5.134,200000,81560
20190917,9,24.9,0,24.9,86.8,85,153.3,34.447,4.736,220000,78770
20190918,9,24.4,0,24.4,79.7,71,159.3,32.553,4.962,200000,78670
20190919,9,24.6,0,24.6,77.7,72.4,168,33.6,4.796,210000,75660
20190920,9,25.5,0.3,23.4,80.5,71,157,34.644,4.001,200000,74520
20190921,9,18.2,30.4,21.8,63.1,60,120,30.357,3.516,200000,94520
20190922,9,17.5,81.6,21.6,61.2,60.4,113.8,26.733,2.908,120000,110054
20190923,9,16.8,2.5,22.1,56.6,51.6,104.7,22.238,2.789,160000,117280
20190924,9,20.9,0,23.1,65.2,61.6,109.3,24.157,3.14,150000,113870
20190925,9,24.3,0,22.5,60.6,57.2,90.7,23.922,2.962,130000,101570
20190926,9,25.4,0,23,61.2,58,84.7,26.755,3.577,170000,92480
20190927,9,23.5,15.3,23.1,81.5,59.4,101,27.695,3.251,180000,91720
20190928,9,22.1,15.3,22.8,76.9,58.2,103.8,29.171,3.439,170000,95340
20190929,9,23.9,0,23,74,56.8,103.8,28.375,3.825,160000,95580
20190930,9,22.1,0,23.2,83.8,58,105,28.205,4.169,170000,114845
20191001,10,21.1,0,21.165,56,38.9,64,25.08,2.453,46000,587.3
20191002,10,19.9,131.5,21.398,73.7,47.3,84,37.286,2.453,100000,595.7
20191003,10,20.4,36.5,21.405,39.7,38.2,46,25.766,2.424,29000,648.1
20191004,10,19.1,0,21.175,12,14.5,14,27.72,0.797,18000,631.5
20191005,10,18.3,0,20.923,35.6,30.4,44,25.675,1.435,33000,635.2
20191006,10,14.1,0,20.565,47.4,40.1,35,23.923,1.649,33000,617.1
20191007,10,14.8,25.4,20.183,22.7,23.4,25,21.893,1.702,15000,609.9
20191008,10,14.7,0,20.068,38.1,21.3,34,23.904,1.61,43000,593.4
20191009,10,13.6,0,20,41.2,42.1,30,24.192,1.486,40000,592.9
20191010,10,15.2,0,19.9,44.4,34.4,56,28.397,2.141,46000,622.1
20191011,10,18.8,0,19.7,59.4,42,68,29.203,2.585,90000,561.9
20191012,10,17.9,0,19.8,50.1,118.7,194,40.142,4.57,242000,479
20191013,10,17.2,0,19.6,56.4,44.2,55,22.334,1.447,71000,539.8
20191014,10,12.3,1.5,19.6,55,39.5,64.4,26.76,2.39,160000,499.6
20191015,10,11.4,0,19.5,64.2,48.3,144,27.038,2.568,90000,512.9
20191016,10,9.7,0,19.2,76.1,44.6,252,31.594,2.482,110000,521.3
20191017,10,11.1,0,19,79.1,46.3,88,29.654,2.542,81000,431.7
20191018,10,12.7,1,19,111.6,56.7,120,31.954,2.918,130000,449.1
20191019,10,15,0,19.2,66,41.8,68,29.078,2.712,160000,581.5
20191020,10,13.3,0,19.3,83.4,43.4,72,31.819,2.743,140000,513
20191021,10,12.8,0,19.2,139.2,77.2,142,37.018,3.214,160000,409.4
20191022,10,11.9,0,19.1,107,44.5,86,27.13,2.537,130000,458.1
20191023,10,13.1,0,19.2,120.6,68.2,184,33.091,3.485,80000,506
20191024,10,16,1.5,19.3,89.4,71.6,136,32.837,2.772,27000,417.1
20191025,10,15.3,0,19.3,129.3,73.9,152,31.584,3.238,220000,572.9
20191026,10,11.6,0,19.1,100.8,67.1,94,33.72,3.132,210000,497
20191027,10,6.9,0,18.8,83.3,69.3,104,31.379,2.515,82000,204.8
20191028,10,7,0,18.7,155.1,65.7,154,26.741,2.395,120000,278
20191029,10,9.4,0,18.8,412,245.8,700,54.776,7.392,150000,280.8
20191030,10,7.3,0,18.6,78,73.2,122,36.034,2.962,152000,483.7
20191031,10,10,0,18.6,78,76.2,178,29.736,2.772,42000,493.3
20191001,10,21.1,0,24.208,188.4,92.6,162,42.139,5.234,88000,1603
20191002,10,19.9,131.5,23.958,225,132.1,212,43.392,5.846,220000,1577
20191003,10,20.4,36.5,23.1,126.3,93,138,42.504,5.002,151000,1625
20191004,10,19.1,0,22.988,80.4,46.8,40,30.125,2.465,130000,1698
20191005,10,18.3,0,23.228,106.5,91.9,134,39.696,4.327,103000,1758
20191006,10,14.1,0,23.31,129.6,88.1,144,42.096,4.178,127000,1742
20191007,10,14.8,25.4,23.24,143.1,88.1,186,38.914,4.183,100000,1710
20191008,10,14.7,0,23.11,196.2,95,282.2,40.637,5.666,220000,1698
20191009,10,13.6,0,22.75,147.8,88.9,172,37.589,4.116,200000,1723
20191010,10,15.2,0,22.628,206.4,98.2,240,42.112,4.742,115000,1755
20191011,10,18.8,0,22.628,266.6,121.8,268,42.566,5.196,213000,1751
20191012,10,17.9,0,22.753,193.3,118.7,194,40.142,4.57,242000,1698
20191013,10,17.2,0,22.988,195.9,115.5,166,38.016,4.428,320000,1642
20191014,10,12.3,1.5,22.628,193.8,103.9,182,35.424,3.78,310000,1705
20191015,10,11.4,0,22.51,172.7,129.3,230,45.59,5.662,120000,1758
20191016,10,9.7,0,22.27,149.4,92.1,142,41.093,4.375,120000,1559
20191017,10,11.1,0,22.255,182.3,75.7,104,35.664,3.626,155000,1550
20191018,10,12.7,1,22.27,243,109.1,202,44.635,5.354,315000,1624
20191019,10,15,0,22.258,213.6,90.8,178,40.814,4.138,850000,1618
20191020,10,13.3,0,22.388,195,91,174,37.613,4.066,700000,1687
20191021,10,12.8,0,22.208,258,100.5,176,40.301,4.476,720000,1737
20191022,10,11.9,0,22.138,215.4,118.4,162,41.746,4.982,270000,1615
20191023,10,13.1,0,22.075,199.8,96.6,160,39.427,4.394,295000,1455
20191024,10,16,1.5,22.11,105.6,118.7,204,44.246,5.479,155000,1642
20191025,10,15.3,0,22.13,184.8,125.5,248,38.621,4.018,500000,1682
20191026,10,11.6,0,22.138,176.6,122.1,192,40.81,4.567,900000,1655
20191027,10,6.9,0,22.115,161.1,115.7,228,42.768,5.05,385000,1622
20191028,10,7,0,21.668,283.8,127.7,234,43.181,4.697,550000,1622
20191029,10,9.4,0,21.298,251.4,129.5,210,44.256,4.918,300000,1515
20191030,10,7.3,0,21.048,162.6,118.4,122,42.278,4.202,270000,1684
20191031,10,10,0,20.818,123,87,78,44.261,4.877,195000,1658
20191001,10,21.1,0,23.708,129.6,75.2,112,27.053,2.736,120000,4120
20191002,10,19.9,131.5,23.62,187.2,89.6,136,39.47,3.655,15000,4350
20191003,10,20.4,36.5,22.98,106.5,75.4,118,31.123,2.794,105000,6130
20191004,10,19.1,0,23.218,99.9,61.2,90,33.13,2.892,76000,5180
20191005,10,18.3,0,23.335,93.2,78.5,148,35.294,3.588,127000,4010
20191006,10,14.1,0,23.213,86.4,74.3,132,32.784,3.271,104000,3790
20191007,10,14.8,25.4,22.925,139.8,72.3,160,32.232,3.182,40000,3900
20191008,10,14.7,0,22.755,165,79.8,158,34.747,3.494,70000,4090
20191009,10,13.6,0,22.265,147.8,76.2,144,35.309,3.238,54000,4050
20191010,10,15.2,0,22.125,137.1,81.8,146,45.374,4.265,95000,3870
20191011,10,18.8,0,22.253,132.6,69.3,126,39.485,3.821,138000,3870
20191012,10,17.9,0,22.255,124.5,77.5,142,35.093,3.799,96000,3830
20191013,10,17.2,0,22.135,133.2,85.7,132,33.691,3.214,98000,4020
20191014,10,12.3,1.5,22.008,204,82.9,215,40.939,4.253,80000,3790
20191015,10,11.4,0,21.875,152.6,81.9,164,40.819,4.219,102000,3620
20191016,10,9.7,0,21.645,138,62.7,128,37.387,3.631,59000,3660
20191017,10,11.1,0,21.405,216,76.9,176,32.093,3.259,13000,3460
20191018,10,12.7,1,21.405,198.4,82.7,170,41.832,4.61,150000,3900
20191019,10,15,0,21.523,178.3,79.6,132,33.269,3.146,94000,3830
20191020,10,13.3,0,21.455,169.7,80,132,32.784,3.379,90000,3600
20191021,10,12.8,0,21.285,232.2,72.1,114,33.494,3.348,120000,3640
20191022,10,11.9,0,21.285,174.6,79.6,66,34.848,3.504,93000,3690
20191023,10,13.1,0,21.045,186,97.4,216,37.474,4.19,290000,3920
20191024,10,16,1.5,21.165,136.1,96.6,134,42.106,4.754,36000,3660
20191025,10,15.3,0,21.398,174,180.5,182,43.099,4.553,280000,3770
20191026,10,11.6,0,21.405,164.1,112.1,188,36.781,3.715,190000,3680
20191027,10,6.9,0,21.175,159.4,100.7,146,37.843,4.32,130000,3800
20191028,10,7,0,20.923,157.4,119.3,164,38.736,3.926,150000,3700
20191029,10,9.4,0,20.565,139.4,102.2,174,44.198,4.183,49000,3710
20191030,10,7.3,0,20.183,177,99.1,142,42.336,3.83,159000,3280
20191031,10,10,0,20.068,118.2,84.2,84,33.221,3.319,24000,3360
20191001,10,24,0,24.3,84.8,71.6,112,29.363,3.183,250000,27148
20191002,10,22,155.9,22,69.5,58.6,140,27.956,3.552,260000,26587
20191003,10,20,61.7,22,47.2,39.9,75,20.983,1.324,240000,31456
20191004,10,20,0,21.9,50.7,42.8,66,19.657,1.774,200000,28105
20191005,10,20,1.5,22.1,45.9,38.8,42,15.659,1.477,190000,30390
20191006,10,19,0,21.7,45.5,38.4,31,17.505,0.918,200000,27935
20191007,10,16,4,20.3,44.5,37.6,82,21.725,3.223,170000,29268
20191008,10,20,0,21.3,53.1,44.8,50,33.429,2.51,160000,29122
20191009,10,17,0,20.5,55.7,47.1,46,18,1.399,180000,29699
20191010,10,16,0,19.8,55.4,46.8,130,25.738,2.023,200000,28534
20191011,10,23,0,21.7,67.5,57,96,24.173,2.804,210000,29314
20191012,10,23,0,21.8,84,72,70,22.597,3.309,180000,29778
20191013,10,22,0,22.8,72.6,62.2,128,24.968,1.996,230000,28455
20191014,10,20,0,20.8,87.8,75.2,126,28.656,3.363,220000,25849
20191015,10,17,0,20.9,73.5,62,114,25.891,3.121,240000,25099
20191016,10,15,0,20.8,73.5,62,120,35.243,3.237,230000,21827
20191017,10,16,0,21.1,85,72.8,108,27.984,3.141,220000,23841
20191018,10,14,4.2,20,86.8,74.4,140,25.59,2.659,230000,28199
20191019,10,14,0.1,20.9,84.3,72.2,70,29.176,2.415,200000,24480
20191021,10,18,0,20.3,91.6,79.6,154,43.813,4.641,250000,25837
20191022,10,20,0,20.3,84,72,142,31.912,3.105,220000,23322
20191023,10,16,0,20.6,86.1,73.8,130,34.214,2.779,230000,24123
20191024,10,18,0.1,21.7,83.6,71.6,158,32.299,3.783,240000,27635
20191025,10,22,0,20.3,85.9,73.6,156,37.219,3.973,250000,26000
20191026,10,16,0,20.9,89.7,76.8,148,29.555,2.743,240000,18631
20191027,10,15,0,20.3,198.9,172.8,560,36.465,3.156,270000,23372
20191028,10,12,0,18.8,103.8,87.6,168,40.85,3.786,260000,22675
20191029,10,15,0,20,90.8,76.6,146,41.099,4.341,260000,21321
20191030,10,18,0,19.3,63.3,71.2,144,29.311,3.802,240000,22101
20191031,10,17,0,18.8,57.8,65,104,27.192,3.246,250000,21512
20191001,10,24,0,25.8,207.4,115.3,72,26.773,1.184,180000,16398
20191002,10,22,155.9,23.7,106.2,56.2,65,8.505,0.681,190000,16956
20191003,10,20,61.7,26.6,76.4,40.4,34,6.249,1.283,160000,19895
20191004,10,20,1.5,26.3,78.6,41.6,21,6.646,0.671,140000,15534
20191005,10,19,0,25.5,76,40.3,34,10.203,0.891,150000,13327
20191006,10,19,0,25.2,78.8,41.7,69,18.907,0.297,140000,12131
20191007,10,16,4,23.1,81.6,43.2,43,9.148,0.756,120000,14206
20191008,10,20,0,23,143.4,79.6,61,8.802,0.798,180000,12575
20191009,10,17,0,22.6,100.6,53.2,72,17.262,1.484,160000,12214
20191010,10,16,0,22.3,152.4,80.6,65,10.836,0.824,150000,13012
20191011,10,23,0,23.4,135,71.4,61,5.708,0.955,160000,12095
20191012,10,23,0,23.3,71.3,37.7,31,4.844,0.369,140000,12528
20191013,10,22,0,23.4,72.6,38.4,54,6.425,0.486,180000,11927
20191014,10,20,0,23,125.7,69.8,102,15.053,1.295,210000,12346
20191015,10,17,0,23.1,113.8,60.2,58,6.578,0.831,180000,14047
20191016,10,15,0,22.5,113.4,60,61,11.832,1.147,150000,14036
20191017,10,16,0,23,171.2,92.8,90,22.041,1.731,180000,12085
20191018,10,14,4.2,22.4,111.8,60.6,62,8.427,0.625,150000,14729
20191019,10,14,0.1,21.7,113.5,59.6,132,10.962,1.073,170000,11634
20191020,10,16,0,22,70.8,37.5,37,5.291,0.13,140000,12751
20191021,10,18,0,22.4,107.6,57,70,17.291,0.911,190000,12201
20191022,10,20,0,23,136.5,75.8,78,15.165,4.149,190000,14427
20191023,10,16,0,22.6,122.9,66.6,41,17.967,0.704,160000,14397
20191024,10,18,0.1,23.3,113.8,60.2,66,10.713,0.859,140000,13116
20191025,10,22,0,23,258.6,143.6,62,18.344,0.763,170000,14452
20191026,10,16,0,22.1,81.9,57.8,69,5.01,0.796,190000,14346
20191027,10,15,0,21.7,85.9,65.6,52,3.017,0.184,180000,10991
20191028,10,12,0,21,121.8,67.6,105,12.319,1.848,200000,10994
20191029,10,15,0,22.5,236.1,131.1,67,8.707,0.849,170000,14301
20191030,10,18,0,21.8,78.5,60,57,11.543,1.273,170000,14620
20191031,10,17,0,21.6,113.7,61.6,58,9.026,1.076,180000,14061
20191001,10,24,0,24.6,279.6,116.6,186,41.455,4.796,280000,10954
20191002,10,22,155.9,22.6,330.6,131.1,326,50.242,5.938,330000,29299
20191003,10,20,61.7,22.5,158.7,63,132,27.481,2.71,250000,35862
20191004,10,20,0,22.4,209.1,87.1,142,30.133,3.466,260000,22425
20191005,10,20,1.5,22.6,216.9,90.3,60,17.901,1.747,250000,18822
20191006,10,19,0,22.4,221.1,87.7,59,16.978,1.693,260000,14854
20191007,10,16,4,21.7,242.5,98.6,132,38.473,3.962,260000,15809
20191008,10,20,0,22.4,251.5,102.3,148,40.286,4.501,270000,15396
20191009,10,17,0,22.2,219,86.9,204,45.541,5.16,280000,14563
20191010,10,16,0,21.9,228.3,92.9,258,45.016,4.768,290000,11818
20191011,10,23,0,22.8,298.2,124.3,328,50.751,5.786,330000,12982
20191012,10,23,0,23.2,310.8,129.6,284,35.506,4.712,280000,12779
20191013,10,22,0,23.3,305.4,127.2,197.5,44.595,5.054,290000,11011
20191014,10,20,0,22.7,331.2,138,337.5,58.821,5.701,340000,12092
20191015,10,17,0,22.1,296.4,123.6,280,43.877,5.024,330000,12815
20191016,10,15,0,21.9,296.4,123.6,365,51.954,5.957,320000,11982
20191017,10,16,0,21.9,286.9,119.6,215,39.692,4.854,280000,13307
20191018,10,14,4.2,21.5,282,117.6,340,44.481,5.175,340000,12701
20191019,10,14,0.1,21,290.4,117.6,252.5,43.418,5.323,280000,13905
20191020,10,16,0,21.4,318,132.4,322.5,60.429,5.377,330000,10689
20191021,10,18,0,21.6,332.4,138.4,367.5,65.835,6.185,330000,10695
20191022,10,20,0,22.1,357,148.8,335,50.769,5.979,320000,13088
20191023,10,16,0,21.9,387,161.2,350,63.321,6.021,340000,12773
20191024,10,18,0.1,22.2,363,144,275,52.022,5.421,320000,13241
20191025,10,22,0,22.5,357.6,142,295,52.848,5.705,280000,12024
20191026,10,16,0,22.8,216,120,220,42.179,5.045,290000,11661
20191027,10,15,0,22.4,222,154,352.5,57.462,7.365,330000,12786
20191028,10,12,0,21.6,326.4,129.6,220,56.532,5.189,280000,12026
20191029,10,15,0,21.2,376.8,149.6,350,49.914,5.581,350000,13051
20191030,10,18,0,21.5,200.1,111.2,285,37.788,4.429,340000,13699
20191031,10,17,0,20.9,378.3,100.6,227.5,37.523,4.734,290000,16014
20191001,10,23.8,0,27.1,213.5,142.3,260,58.148,5.476,146000,12033
20191002,10,22.5,309.2,27.8,218.4,145.6,210,58.492,5.725,114000,20002
20191003,10,24.5,13.1,26.7,201.8,134.5,210,54.03,6.063,122000,25251
20191004,10,22,0,25.2,190.5,136.1,240,52.598,5.943,108000,15958
20191005,10,20.7,0,25,198,141.4,250,53.073,5.341,129000,14313
20191006,10,17.8,0,24.3,212.4,151.7,220,59.601,5.676,138000,14375
20191007,10,16.5,2.5,24.3,136.1,97.2,290,40.074,6.003,110000,13393
20191008,10,18.5,0,24.1,206.6,147.6,210,59.402,5.533,101000,12596
20191009,10,16.4,0,24.4,180,128.6,220,59.756,6.098,150000,13043
20191010,10,18.1,0,24.8,206.1,147.2,230,57.891,5.649,136000,12167
20191011,10,20.3,0,24.8,183.5,131.1,220,56.36,5.751,143000,11781
20191012,10,19.9,0.1,26.1,208.9,149.2,300,55.905,5.905,107000,11836
20191013,10,17.8,0,25.2,188.9,134.9,280,59.974,5.884,133000,11160
20191014,10,17.7,15.1,24.5,176.8,126.3,300,52.383,6.113,124000,10814
20191015,10,14.5,14,24.5,150.1,107.2,200,54.689,5.968,122000,13111
20191016,10,14.7,0,24.1,191.4,119.6,280,46.045,6.095,113000,11323
20191017,10,14.7,0,24.3,162.2,101.4,210,49.562,6.009,131000,12128
20191018,10,17.7,17.2,24.2,238.6,149.1,290,57.052,5.624,100000,13419
20191019,10,17.8,0.6,22.8,192.2,120.1,290,50.897,5.964,106000,13548
20191020,10,17.4,0,23.8,204.3,127.7,310,50.355,5.31,131000,12989
20191021,10,17.9,0,24,190.7,119.2,320,44.23,5.91,113000,13029
20191022,10,18.5,0,24.2,219.5,137.2,240,45.812,6.131,149000,11849
20191023,10,18.9,0,24.4,192,128,240,46.923,5.921,112000,11640
20191024,10,18.5,6,24.7,203,135.3,260,49.558,6.193,134000,12138
20191025,10,18.5,4.1,24.7,209.1,139.4,240,51.893,5.317,120000,15196
20191026,10,16.2,0,24.6,186.5,124.3,290,44.72,5.449,136000,12335
20191027,10,13.5,0,23.9,189.2,126.1,300,46.788,5.694,122000,12141
20191028,10,13.8,0,23.9,185.4,123.6,300,48.292,5.692,110000,11824
20191029,10,15.5,0,24.5,161.9,107.9,300,38.947,5.867,104000,11811
20191030,10,14.3,0,24,168,112,220,36.796,5.113,105000,11712
20191031,10,16.3,0,24.5,159,106,200,42.827,5.84,103000,12023
20191001,10,22.5,9.8,23,86.6,59.2,101.3,27.584,3.353,160000,92400
20191002,10,22.8,94.8,23.2,88.2,56.2,110,25.843,4,150000,87150
20191003,10,24.6,1.8,23.4,67,46.8,98.7,24.577,2.986,130000,105260
20191004,10,25.1,0,23.5,77.1,47.5,108,25.896,3.859,150000,107560
20191005,10,21.7,1.2,22.8,74.3,47.7,98.8,26.54,3.518,160000,98880
20191006,10,18.7,0,22.7,71.7,47.8,97.5,27.247,3.607,160000,86600
20191007,10,19.3,1.4,22.4,78.9,48.4,109.3,30.247,4.272,180000,84994
20191008,10,23.2,0,24.1,84,51.1,107.3,28.719,4.208,180000,83910
20191009,10,17.5,0,23.4,78.1,59,102.5,30.592,3.759,190000,85070
20191010,10,21.2,0,22.3,85.4,58.4,106.7,31.326,3.685,200000,82410
20191011,10,22.1,0,22.1,90.6,62,136.7,32.629,3.272,200000,82360
20191012,10,19.9,0,21.9,86.2,65.4,157.5,38.958,3.88,210000,82040
20191013,10,18,0,21,87.7,66.2,152.5,37.227,3.939,210000,74670
20191014,10,21.7,0,21.3,78.1,60.2,152,40.916,4.218,200000,75900
20191015,10,16.9,0,21.5,101.9,65.4,160,36.497,3.911,210000,86616
20191016,10,20.6,0,21.8,105.3,66.4,159.3,35.848,5.876,190000,74549
20191017,10,17.6,0,21.4,103.3,75,160.7,34.915,3.825,200000,65970
20191018,10,17.5,29.5,21.1,107.1,69.4,156,32.096,4.932,210000,83810
20191019,10,19.1,0,21,107.2,72.8,158.8,35.793,3.673,200000,75760
20191020,10,18.7,0,20.9,104.2,70.2,157.5,35.85,3.967,200000,78580
20191021,10,20.3,0,22.8,101.5,71.8,159.3,35.821,4.056,210000,73700
20191022,10,20,0,22.4,88.4,96.6,169.3,34.787,4.621,220000,71930
20191023,10,18.9,1.4,21.8,138.6,94,160,34.279,4.568,200000,75120
20191024,10,19,0,22,102.7,81.2,155.3,35.418,4.295,210000,74680
20191025,10,19.3,0,22.2,110.7,80,164.7,34.915,4.745,210000,75290
20191026,10,18.5,0,21.4,109.6,79.8,163.8,35.891,4.119,210000,72550
20191027,10,18.1,0,21.1,115.4,77.4,158.8,34.533,4.387,210000,70860
20191028,10,17.2,0,21.8,109.1,83.2,162,33.487,4.417,200000,72440
20191029,10,20.9,0,22.1,107.9,78.6,164,34.307,3.624,220000,72350
20191030,10,13.2,0,21.3,103.5,87.4,168.7,32.51,4.485,230000,72360
20191031,10,18.5,0,22,105.5,118,168,33.765,5.322,210000,80218
20191101,11,11.9,0,18.3,112.5,81.6,128,37.469,2.818,136000,383
20191102,11,10.8,0,18,106.8,76.8,122,34.171,2.849,127000,469
20191103,11,11,1.5,17.8,102.3,78.8,112,33.25,2.95,150000,480
20191104,11,9.7,0,17.7,118.2,85,112,36.326,3.233,112000,458
20191105,11,7.9,0,17.5,67.6,57.3,110,21.01,2.263,27000,444
20191106,11,8,0,17.3,123.9,86.3,200,43.157,4.282,190000,427
20191107,11,9.2,0,17.2,95.8,63.9,114,26.808,2.22,33000,419
20191108,11,5,0,17,136.5,76.9,134,42.197,3.754,110000,440
20191109,11,4.4,0,17.1,131.4,76.4,124,32.515,3.391,73000,445
20191110,11,5.1,9,16.9,110.7,67.5,126,30.259,2.575,75000,458
20191111,11,10,0,16.7,113.7,71.8,102,31.811,2.822,65000,513
20191112,11,6.7,0,16.5,113.7,74.1,102,27.451,2.556,74000,431
20191113,11,6.9,0,16.3,99,74.9,134,37.109,2.971,63000,507
20191114,11,1.6,0,16.2,140.1,89.7,122,35.17,2.856,40000,488
20191115,11,3.8,0,16.1,120.6,63,72,36.595,2.611,81000,456
20191116,11,7.6,1.5,16,117.6,75,112,32.832,3.322,72000,479
20191117,11,7.6,4.5,15.8,117.6,71.2,106,30.998,2.77,68000,510
20191118,11,8.3,11.5,15.7,137.7,50.2,68,23.102,0.209,18000,535
20191119,11,2.3,0,15.4,76.8,57.4,90,24.528,2.22,27000,551
20191120,11,-0.2,0,15.6,61.8,56.6,76,32.64,2.453,19000,550
20191121,11,2.5,0,15.7,78,48,80,21.586,1.73,7000,554
20191122,11,6.5,0,15.7,104.4,62.3,92,30.826,2.688,18000,538
20191123,11,8.5,0,15.5,73.8,50.1,82,25.31,2.203,6000,525
20191124,11,10.6,0.2,15.4,72.5,54.4,82,29.434,2.477,8000,554
20191125,11,6.9,0,15.3,30.3,70.9,114,29.443,2.94,51000,418
20191126,11,6,0,15.2,69.6,62.3,88,30.826,3.048,89000,441
20191127,11,4.2,0,15.1,62.4,47.4,60,39.259,2.407,71000,369
20191128,11,3.5,0,15,107.7,64.6,100,38.486,3.175,88000,426
20191129,11,1.5,0,14.2,75.3,62.1,90,29.87,2.542,58000,573
20191130,11,3.4,0,13.9,78.4,88.3,58,27.091,2.29,61000,526
20191101,11,11.9,0,20.9,151.2,83,114,37.291,4.553,350000,1625
20191102,11,10.8,0,21,223.2,120.6,168,41.16,4.786,215000,1631
20191104,11,9.7,0,21.3,174.9,82.4,66,44.261,4.13,400000,1681
20191105,11,7.9,0,20.9,236.4,150.6,144,43.037,5.057,360000,1640
20191106,11,8,0,20.6,157.7,128.3,226,43.877,5.074,275000,1625
20191107,11,9.2,0,20.5,241.2,117.3,150,41.304,4.25,190000,1631
20191108,11,5,0,20.4,343.8,163.4,384.4,43.507,6.226,220000,1687
